NAME,BUS_FROM,BUS_TO,LENGTH[M],GEOMETRY,BASE_KV
LV3FFLX1236,BUSLVFLX1266,BUSLVFLX1265,13.3125,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1237,BUSLVFLX1268,BUSLVFLX1265,6.2317,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1238,BUSLVFLX1270,BUSLVFLX1267,3.28,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1239,BUSLVFLX1271,BUSLVFLX1267,13.5809,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1240,BUSLVFLX1272,BUSLVFLX1267,10.8572,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1241,BUSLVFLX1269,BUSLVFLX1268,13.3989,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1242,BUSLVFLX1273,BUSLVFLX1268,7.4891,Geometry=3FLV3/0AAC3/0AAC,0.12
LV3FFLX1243,BUSLVFLX1274,BUSLVFLX1273,15.4752,Geometry=3FLV6AAC6AAC,0.12
LV3FFLX1244,BUSLVFLX1275,BUSLVFLX1276,2.5007,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1245,BUSLVFLX1277,BUSLVFLX1276,2.5055,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1246,BUSLVFLX1278,BUSLVFLX1276,2.4996,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1247,BUSLVFLX1279,BUSLVFLX1276,2.1859,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1248,BUSLVFLX1280,BUSLVFLX1276,2.5119,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1249,BUSLVFLX1281,BUSLVFLX1276,2.5179,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1250,BUSLVFLX1282,BUSLVFLX1276,2.5007,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1251,BUSLVFLX1283,BUSLVFLX1276,2.5062,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1252,BUSLVFLX1284,BUSLVFLX1276,2.5,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1253,BUSLVFLX1285,BUSLVFLX1276,2.5101,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1254,BUSLVFLX1286,BUSLVFLX1276,2.5067,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1255,BUSLVFLX1287,BUSLVFLX1276,2.5045,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1256,BUSLVFLX1276,BUSLVFLX1288,2.4663,Linecode=3FLV2CU2CU_PVC,0.12
LV3FFLX1257,BUSLVFLX1290,BUSLVFLX1276,2.5095,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1258,BUSLVFLX1276,BUSLVFLX25,6.9072,Linecode=3FLV1/0CU1/0CU_XLP,0.12
LV3FFLX1259,BUSLVFLX1291,BUSLVFLX1276,2.5041,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1260,BUSLVFLX1292,BUSLVFLX1276,2.5046,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1261,BUSLVFLX1389,BUSLVFLX1276,2.5821,Linecode=3FLV2CU2CU_XLP,0.12
LV3FFLX1262,BUSLVFLX1391,BUSLVFLX1276,2.2421,Linecode=3FLV2CU2CU_XLP,0.12
LV1FFLX1263,BUSLVFLX1293,BUSLVFLX1294,10.477,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1264,BUSLVFLX1305,BUSLVFLX1294,11.1786,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1265,BUSLVFLX1349,BUSLVFLX1294,18.4582,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1266,BUSLVFLX1346,BUSLVFLX1294,7.9014,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1267,BUSLVFLX1294,BUSLVFLX1312,29.2343,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1268,BUSLVFLX1298,BUSLVFLX1294,47.538,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1269,BUSLVFLX1295,BUSLVFLX1296,8.477,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1270,BUSLVFLX1341,BUSLVFLX1295,7.519,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1271,BUSLVFLX1393,BUSLVFLX1295,14.2529,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1272,BUSLVFLX1299,BUSLVFLX1296,11.1191,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1273,BUSLVFLX1328,BUSLVFLX1296,11.0027,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1274,BUSLVFLX1348,BUSLVFLX1296,18.8046,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1275,BUSLVFLX1371,BUSLVFLX1296,20.9888,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1276,BUSLVFLX1382,BUSLVFLX1296,16.9561,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1277,BUSLVFLX1296,BUSLVFLX1362,47.7903,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1278,BUSLVFLX1297,BUSLVFLX1298,17.1199,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1279,BUSLVFLX1375,BUSLVFLX1298,9.2504,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1280,BUSLVFLX1398,BUSLVFLX1298,10.3374,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1281,BUSLVFLX1327,BUSLVFLX1298,8.5552,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1282,BUSLVFLX1300,BUSLVFLX1301,10.459,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1283,BUSLVFLX1353,BUSLVFLX1301,19.9245,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1284,BUSLVFLX1301,BUSLVFLX1362,8.7049,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1285,BUSLVFLX1372,BUSLVFLX1301,9.4724,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1286,BUSLVFLX1302,BUSLVFLX19,11.8924,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1287,BUSLVFLX1343,BUSLVFLX1302,23.1482,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1288,BUSLVFLX1352,BUSLVFLX1302,16.7667,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1289,BUSLVFLX1368,BUSLVFLX1302,16.7929,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1290,BUSLVFLX1383,BUSLVFLX1302,15.4056,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1291,BUSLVFLX1307,BUSLVFLX1302,44.6585,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1292,BUSLVFLX1303,BUSLVFLX1304,10.833,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1293,BUSLVFLX1397,BUSLVFLX1304,11.4903,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1294,BUSLVFLX1304,BUSLVFLX1307,35.5387,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1295,BUSLVFLX1306,BUSLVFLX1307,19.3973,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1296,BUSLVFLX1310,BUSLVFLX1307,19.6404,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1297,BUSLVFLX1339,BUSLVFLX1307,13.2843,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1298,BUSLVFLX1367,BUSLVFLX1307,12.592,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1299,BUSLVFLX1309,BUSLVFLX1307,8.7596,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1300,BUSLVFLX1308,BUSLVFLX1309,9.3256,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1301,BUSLVFLX1319,BUSLVFLX1309,19.9026,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1302,BUSLVFLX1360,BUSLVFLX1309,17.2703,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1303,BUSLVFLX1379,BUSLVFLX1309,9.8501,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1304,BUSLVFLX1314,BUSLVFLX1309,47.1588,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1305,BUSLVFLX1311,BUSLVFLX1312,23.2952,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1306,BUSLVFLX1312,BUSLVFLX1358,10.0714,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1307,BUSLVFLX1380,BUSLVFLX1312,16.1644,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1308,BUSLVFLX1313,BUSLVFLX1314,12.2643,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1309,BUSLVFLX1347,BUSLVFLX1314,13.351,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1310,BUSLVFLX1374,BUSLVFLX1314,19.8939,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1311,BUSLVFLX1337,BUSLVFLX1314,30.0191,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1312,BUSLVFLX1315,BUSLVFLX1316,30.1459,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1313,BUSLVFLX1366,BUSLVFLX1316,14.0992,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1314,BUSLVFLX1387,BUSLVFLX1316,19.827,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1315,BUSLVFLX1357,BUSLVFLX1316,35.7501,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1316,BUSLVFLX1316,BUSLVFLX1335,13.3319,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1317,BUSLVFLX1317,BUSLVFLX1318,0.7028,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1318,BUSLVFLX1318,BUSLVFLX1321,16.5031,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1319,BUSLVFLX1320,BUSLVFLX1321,7.0853,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1320,BUSLVFLX1338,BUSLVFLX1321,7.4351,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1321,BUSLVFLX1361,BUSLVFLX1321,16.2062,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1322,BUSLVFLX1321,BUSLVFLX1357,8.0603,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1323,BUSLVFLX1322,BUSLVFLX1323,0.1501,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1324,BUSLVFLX1323,BUSLVFLX1330,17.1325,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1325,BUSLVFLX1324,BUSLVFLX1325,13.0251,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1326,BUSLVFLX1359,BUSLVFLX1324,17.4995,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1327,BUSLVFLX1373,BUSLVFLX1324,26.1343,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1328,BUSLVFLX1390,BUSLVFLX1324,7.8617,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1329,BUSLVFLX1333,BUSLVFLX1325,10.6274,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1330,BUSLVFLX1351,BUSLVFLX1325,11.2468,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1331,BUSLVFLX1325,BUSLVFLX20,24.7826,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1332,BUSLVFLX1355,BUSLVFLX1325,17.6562,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1333,BUSLVFLX1362,BUSLVFLX1325,35.5387,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1334,BUSLVFLX1326,BUSLVFLX1327,11.6721,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1335,BUSLVFLX1340,BUSLVFLX1327,6.9367,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1336,BUSLVFLX1342,BUSLVFLX1327,17.9408,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1337,BUSLVFLX1377,BUSLVFLX1327,6.9957,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1338,BUSLVFLX1388,BUSLVFLX1327,15.7943,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1339,BUSLVFLX1329,BUSLVFLX1330,9.3053,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1340,BUSLVFLX1384,BUSLVFLX1330,8.3102,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1341,BUSLVFLX1400,BUSLVFLX1330,17.7857,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1342,BUSLVFLX1332,BUSLVFLX1330,8.245,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1343,BUSLVFLX1330,BUSLVFLX1357,47.6768,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1344,BUSLVFLX1331,BUSLVFLX1332,7.3128,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1345,BUSLVFLX1369,BUSLVFLX1332,6.942,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1346,BUSLVFLX1392,BUSLVFLX1332,16.2017,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1347,BUSLVFLX1334,BUSLVFLX1335,21.3219,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1348,BUSLVFLX1394,BUSLVFLX1335,14.1664,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1349,BUSLVFLX1395,BUSLVFLX1335,6.9847,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1350,BUSLVFLX1335,BUSLVFLX17,1.3424,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1351,BUSLVFLX1336,BUSLVFLX1337,20.0832,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1352,BUSLVFLX1344,BUSLVFLX1337,10.2046,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1353,BUSLVFLX1350,BUSLVFLX1337,29.6009,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1354,BUSLVFLX1376,BUSLVFLX1337,9.5112,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1355,BUSLVFLX1345,BUSLVFLX1346,7.5929,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1356,BUSLVFLX1370,BUSLVFLX1346,7.439,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1357,BUSLVFLX1381,BUSLVFLX1346,16.881,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1358,BUSLVFLX1365,BUSLVFLX1346,16.672,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1359,BUSLVFLX1354,BUSLVFLX1355,0.3427,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1360,BUSLVFLX1356,BUSLVFLX1357,11.3977,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1361,BUSLVFLX1363,BUSLVFLX1357,18.4147,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1362,BUSLVFLX1399,BUSLVFLX1357,11.4278,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1363,BUSLVFLX1358,BUSLVFLX18,0.4489,Linecode=1FLV250CU250CU_XLP,0.12
LV1FFLX1364,BUSLVFLX1378,BUSLVFLX1362,10.778,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1365,BUSLVFLX1385,BUSLVFLX1362,10.1209,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1366,BUSLVFLX1386,BUSLVFLX1362,18.0699,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1367,BUSLVFLX1396,BUSLVFLX1362,18.6735,Linecode=1FLV2CU2CU_XLP,0.12
LV1FFLX1368,BUSLVFLX1364,BUSLVFLX1365,0.4164,Linecode=1FLV2CU2CU_XLP,0.12
